doc,member,page,owner,name,ticker,typ,date,notified,amt,kind,amt_col,flag,bad,conf
8221322,Ro Khanna (D-CA17),10,,THE |CMN PROCTER & GAMBLE COMPANY,,P,01/23/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,89.6
8221322,Ro Khanna (D-CA17),10,,CMN COSTCO WHOLESALE CORPORATION,,P,01/06/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,81.0
8221322,Ro Khanna (D-CA17),10,DC,REPUBLIC SERVICES INC CMN,,P,01/23/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,75.2
8221322,Ro Khanna (D-CA17),10,,CARVANA CO. CMN CLASS A,,P,01/06/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,83.2
8221322,Ro Khanna (D-CA17),10,DC,WALMART INCCMN,,P,01/23/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,72.7
8221322,Ro Khanna (D-CA17),10,,MEDTRONIC |CMN PUBLIC LIMITED COMPA,,P,01/23/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,84.4
8221322,Ro Khanna (D-CA17),10,DC,JPMORGAN CHASE & CO CMN,,P,01/23/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,77.0
8221322,Ro Khanna (D-CA17),10,,"INTUITIVE SURGICAL, INC, CMN",,P,01/23/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,84.1
8221322,Ro Khanna (D-CA17),11,,"PROVIDE FUT NOME, NAT TICKER SYMBOL",,P/E,ayy,AfOD)Y¥ .,I/K,STOCK/FUND,IK,의심,amount-multi;type;date;notified;owner,68.1
8221322,Ro Khanna (D-CA17),11,DC,"TRUST |EQUINIX, FBO KHANNA INC. REIT CHILDREN",,P/E,01/06/2026,02/03/2026,I/K,STOCK/FUND,IK,의심,amount-multi;type,91.9
8221322,Ro Khanna (D-CA17),11,,ARES {CMNCLASSA MANAGEMENT CORPORATION,,P,01/23/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,90.6
8221322,Ro Khanna (D-CA17),11,,ZIMMER BIOMET HOLDINGS INC,,P,01/23/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,87.9
8221322,Ro Khanna (D-CA17),11,DC,WALT DISNEY COMPANY (THE) CMN,,P,01/23/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,85.0
8221322,Ro Khanna (D-CA17),11,DC,"CMN INTERACTIVE CLASSA BROKERS GROUP, INC",,P,01/23/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,85.2
8221322,Ro Khanna (D-CA17),11,DC,"NETELIX, INC. CMIN",,P,01/23/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,의심,name-illegible,53.4
8221322,Ro Khanna (D-CA17),11,,AUTOMATIC |CMN DATA PROCESSING INC,,P,01/23/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,91.5
8221322,Ro Khanna (D-CA17),11,DC,CINTAS CORPORATION CMN,,P,01/23/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,63.3
8221322,Ro Khanna (D-CA17),11,DC,TX COMPANIES INC (NEW) CMN,,P,01/23/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,79.7
8221322,Ro Khanna (D-CA17),11,,"WORKDAY, INC. CIN CLASS A",,P,01/23/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,80.2
8221322,Ro Khanna (D-CA17),11,DC,"COINBASE GLOBAL, INC. CMN CLASSA",COIN.O,P,01/06/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,67.1
8221322,Ro Khanna (D-CA17),11,DC,PALO ALTO NETWORKS INC. CMN,PANW.O,P,01/06/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,88.0
8221322,Ro Khanna (D-CA17),11,DC,"COPART, INC. CMIN",,P,01/05/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,64.9
8221322,Ro Khanna (D-CA17),11,DC,EMERSON ELECTRIC CO. CMN,,P,01/23/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,83.4
8221322,Ro Khanna (D-CA17),11,,LOWES COMPANIES INCCMN,,P,01/06/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,67.7
8221322,Ro Khanna (D-CA17),11,DC,JAMERICAN EXPRESS CO. CMN,,P,01/23/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,66.6
8221322,Ro Khanna (D-CA17),11,DC,AMERICAN |CMN TOWER CORPORATION,,P,01/23/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,75.5
8221322,Ro Khanna (D-CA17),11,DC,NXP SEMICONDUCTORS N.V. CMN,,P,01/23/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,68.9
8221322,Ro Khanna (D-CA17),11,DC,WELLS FARGO & COMPANY CMN,,P,01/23/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,81.1
8221322,Ro Khanna (D-CA17),12,DC,"JAIRBNB, FBO KHANNA INC. CMIN CHIFDREN CLASS A",,P/E,,,A/B/J/K,STOCK/FUND,ABJK,의심,amount-multi;type;date;notified,78.3
8221322,Ro Khanna (D-CA17),12,,EULILLY&COCMN,,P,,,A/B,STOCK/FUND,AB,의심,amount-multi;date;notified;owner;name-illegible,35.6
8221322,Ro Khanna (D-CA17),12,,JABBVIEINC.CMN,,P,,,A/B,STOCK/FUND,AB,의심,amount-multi;date;notified;owner;name-illegible,49.1
8221322,Ro Khanna (D-CA17),12,,DANAHER CORPORATION CMN,,P,,,A/B,STOCK/FUND,AB,의심,amount-multi;date;notified;owner,84.1
8221322,Ro Khanna (D-CA17),12,,INTL BUSINESS MACHINES CORP CMN,,P,,,A/B,STOCK/FUND,AB,의심,amount-multi;date;notified;owner;name-illegible,59.1
8221322,Ro Khanna (D-CA17),12,,SALESFORCE INC CMN,CRM,P,;,,A/B,STOCK/FUND,AB,의심,amount-multi;date;notified;owner,73.9
8221322,Ro Khanna (D-CA17),12,,PHILIP MORRIS INTLINC CMN,,P,,,A/B,STOCK/FUND,AB,의심,amount-multi;date;notified;owner,86.3
8221322,Ro Khanna (D-CA17),12,DC,"CMN MONOLITHIC POWER SYSTEMS, INC",,P,‘,,A/B,STOCK/FUND,AB,의심,amount-multi;date;notified,94.8
8221322,Ro Khanna (D-CA17),12,,VISAINC. CMN CLASS A,V,P,,,A/B,STOCK/FUND,AB,의심,amount-multi;date;notified;owner;name-illegible,44.0
8221322,Ro Khanna (D-CA17),12,DC,"AMERIPRISE FINANCIAL, INC. CMN",,P,,,A/B,STOCK/FUND,AB,의심,amount-multi;date;notified,89.6
8221322,Ro Khanna (D-CA17),12,,VERTEX |CMN PHARMACEUTICALS INCORPO,,P,,,A/B,STOCK/FUND,AB,의심,amount-multi;date;notified;owner,80.7
8221322,Ro Khanna (D-CA17),12,,HILTON |CMN WORLDWIDE HOLDINGS INC,,P,,,A/B,STOCK/FUND,AB,의심,amount-multi;date;notified;owner,92.1
8221322,Ro Khanna (D-CA17),12,,CMN LIVE NATION ENTERTAINMENT ING,,P,,,A/B,STOCK/FUND,AB,의심,amount-multi;date;notified;owner,77.9
8221322,Ro Khanna (D-CA17),12,,LAM RESEARCH CORPORATION CMN,,P,,“|,A/B,STOCK/FUND,AB,의심,amount-multi;date;notified;owner,76.3
8221322,Ro Khanna (D-CA17),12,,LROV0SSS2868 ROYAL CARIBBEAN GROUP ISIN,,P,,;,A/B,STOCK/FUND,AB,의심,amount-multi;date;notified;owner,69.5
8221322,Ro Khanna (D-CA17),12,DC,"ROBINHOOD MARKETS, INC. CMN",HOOD.O,P,,,A/B,STOCK/FUND,AB,의심,amount-multi;date;notified,80.8
8221322,Ro Khanna (D-CA17),12,,UNITEDHEALTH |CMN GROUP INCORPORATE,,P,,,A/B,STOCK/FUND,AB,의심,amount-multi;date;notified;owner,84.2
8221322,Ro Khanna (D-CA17),12,DC,XYLEM INC. CMN,,P,:,,A/B,STOCK/FUND,AB,의심,amount-multi;date;notified,79.3
8221322,Ro Khanna (D-CA17),12,,"CBRE GROUP, INC. CIMIN CLASS A",,P,,,A/B,STOCK/FUND,AB,의심,amount-multi;date;notified;owner,61.9
8221322,Ro Khanna (D-CA17),13,,FALL ASTAT NAME,,P/S/E,Data of Trunsecilen,Tate ‘Transaction Routed oF,G/H,STOCK/FUND,GH,의심,amount-multi;type;date;notified;owner,63.4
8221322,Ro Khanna (D-CA17),13,,TRUST __|CIGNA FBO GROUP/THE KHANNA CHILDREN CMN,,P/E,01/23/2026,02/03/2026,I/K,STOCK/FUND,IK,의심,amount-multi;type;owner,71.4
8221322,Ro Khanna (D-CA17),13,,ROCKWELL AUTOMATION INC CMN,,P,01/23/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,73.0
8221322,Ro Khanna (D-CA17),13,,"DARDEN RESTAURANTS, INC. CMIN",,P,01/23/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,93.4
8221322,Ro Khanna (D-CA17),13,DC,MCKESSON CORPORATION CMN,,P,01/23/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,74.5
8221322,Ro Khanna (D-CA17),13,,OTES |CMN WORLOWIDE CORPORATION,,P,01/23/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,87.3
8221322,Ro Khanna (D-CA17),13,DC,"WILLIAMS-SONOMA, INC. CMN",,P,01/23/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,61.5
8221322,Ro Khanna (D-CA17),13,DC,APOLLO |CMNN CLASSA GLOBAL MANAGEMENT : INC,,P,01/23/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,73.6
8221322,Ro Khanna (D-CA17),13,,JINSULET CORPORATION CMN,,P,01/23/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,69.0
8221322,Ro Khanna (D-CA17),13,,3M COMPANY CMN,,P,01/23/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,84.1
8221322,Ro Khanna (D-CA17),13,,"CMN BECTON, DICKINSON AND COMPANY",,P,01/23/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,85.9
8221322,Ro Khanna (D-CA17),13,,"GROUP, INC. CMN",,P,01/23/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,91.1
8221322,Ro Khanna (D-CA17),13,,BESTBUY CO INCCMN,,P,01/23/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner;name-illegible,40.7
8221322,Ro Khanna (D-CA17),13,DC,MOTOROLA SOLUTIONS INC CMN,,P,01/23/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,81.5
8221322,Ro Khanna (D-CA17),13,DC,CARRIER GLOBAL CORPORATION CMN,,P,01/23/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,86.7
8221322,Ro Khanna (D-CA17),13,,PUBLIC STORAGE CMN,,P,01/06/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,81.2
8221322,Ro Khanna (D-CA17),13,,"DC_|EQUINIX, INC, REIT",,P,01/23/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,63.1
8221322,Ro Khanna (D-CA17),13,,"DIGITAL REALTY TRUST, INC. CMIN",,P,01/06/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,70.4
8221322,Ro Khanna (D-CA17),13,,JSTARBUCKS CORP. CMN,,P,01/23/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,79.3
8221322,Ro Khanna (D-CA17),13,,"MODERNA, INC. CMN",MRNA.O,P,01/23/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,92.0
8221322,Ro Khanna (D-CA17),14,,TRUST STERIS |CMN FRO PUBLIC KHANNA LIMITED CHILDREN COMPANY,,P/E,01/23/2026,02/03/2026,I/K,STOCK/FUND,IK,의심,amount-multi;type;owner,88.6
8221322,Ro Khanna (D-CA17),14,,ZOETIS INC. CMN CLASS A,,P,01/06/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,66.1
8221322,Ro Khanna (D-CA17),14,DC,ILLINOIS TOOL WORKS CMN,,P,01/23/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,68.6
8221322,Ro Khanna (D-CA17),14,DC,ICRH PUBLIC LIMITED COMPANY CMN,,P,01/06/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,74.4
8221322,Ro Khanna (D-CA17),14,DC,WARNER |CLASSA BROS DISCOVERY INC CMN,,P,01/23/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,81.9
8221322,Ro Khanna (D-CA17),14,DC,CMN HARTFORD INSURANCE GROUP INC/T,,P,01/23/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,73.2
8221322,Ro Khanna (D-CA17),14,DC,CARNIVAL CORPORATION CMN,,P,01/23/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,64.4
8221322,Ro Khanna (D-CA17),14,,VICI PROPERTIES INC. CMIN,,P,01/23/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,81.7
8221322,Ro Khanna (D-CA17),14,,"CHURCH & DWIGHT CO., INC. CMN",,P,01/06/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,76.3
8221322,Ro Khanna (D-CA17),14,DC,"CHARTER |CMN COMMUNICATIONS, INC",,P,01/23/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,83.2
8221322,Ro Khanna (D-CA17),14,,BRISTOL-MYERS |CMN SQUIBB COMPANY,,P,03/23/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,88.7
8221322,Ro Khanna (D-CA17),14,DC,"YUM BRANOS, INC. CMN",,P,01/23/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,79.8
8221322,Ro Khanna (D-CA17),14,DC,GEN DIGITALINC CMN,,P,01/23/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,82.9
8221322,Ro Khanna (D-CA17),14,DC,"BLOCK, INC. CMIN CLASS A",,P,01/06/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,81.3
8221322,Ro Khanna (D-CA17),14,DC,"ICMN MONDELEZ INTERNATIONAL, INC. “",,P,01/23/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,63.4
8221322,Ro Khanna (D-CA17),14,DC,"ROSS STORES,INC CMN",,P,01/23/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,80.5
8221322,Ro Khanna (D-CA17),14,,UNITED AIRLINES HOLDINGS INCCMN,,P,01/23/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner;name-illegible,35.5
8221322,Ro Khanna (D-CA17),14,DC,REGENERON |CMN PHARMACEUTICAL INC,,P,03/23/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,87.1
8221322,Ro Khanna (D-CA17),14,DC,"D.R. HORTON, INC. CMN",,P,01/23/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,83.1
8221322,Ro Khanna (D-CA17),15,,"PROVIDE FOB NOME, NOT TICKER SYMBOL",,P/E,MM/DD/YY,,I/K,STOCK/FUND,IK,의심,amount-multi;type;date;notified;owner;name-illegible,51.2
8221322,Ro Khanna (D-CA17),15,DC,TRUST __|BLACKSTONE FBO KHANNA GROUP CHILDREN INC/THE CMN,,P/E,01/23/2026,02/03/2026,I/K,STOCK/FUND,IK,의심,amount-multi;type,84.8
8221322,Ro Khanna (D-CA17),15,,IRON |CMN MOUNTAIN ‘ INCORPORATED,,P,01/23/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,79.7
8221322,Ro Khanna (D-CA17),15,DC,FASTENAL COMPANY CMN,,P,01/23/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,76.0
8221322,Ro Khanna (D-CA17),15,,ZOETIS INC. CMN CLASS A,,P,01/23/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,78.1
8221322,Ro Khanna (D-CA17),15,,ARCH CAPITAL GROUP LTD. CMIN,,P,01/23/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,72.7
8221322,Ro Khanna (D-CA17),15,,"FISERV, INC. CMN",,P,01/23/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner;name-illegible,46.6
8221322,Ro Khanna (D-CA17),15,DC,MARSH & MCLENNAN CO INC CMN,,P,01/06/2026,02/03/2026,A/C,STOCK/FUND,AC,의심,amount-multi,79.5
8221322,Ro Khanna (D-CA17),15,DC,ELEVANCE HEALTH INC CMN,,P,01/23/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,72.3
8221322,Ro Khanna (D-CA17),15,DC,EQUITY RESIDENTIAL CMN,,P,01/06/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,의심,name-illegible,56.3
8221322,Ro Khanna (D-CA17),15,,"MONDELEZ __|CMN INTERNATIONAL, ; INC",,P,01/06/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner;name-illegible,59.3
8221322,Ro Khanna (D-CA17),15,,"PPG INDUSTRIES, INC. CIN",,P,01/05/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,64.1
8221322,Ro Khanna (D-CA17),15,,PUBLIC LIMITEO COMPANY CMN,,P,01/23/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,89.2
8221322,Ro Khanna (D-CA17),15,,"BC__|BLOCK, INC. CMN CLASS A",,P,01/23/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,71.7
8221322,Ro Khanna (D-CA17),15,DC,"WELLTOWER, INC. CMN",,P,01/23/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,70.7
8221322,Ro Khanna (D-CA17),15,,CARRIER GLOBAL CORPORATION CMN,,P,01/06/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,70.4
8221322,Ro Khanna (D-CA17),15,DC,DOWINCCMN,,P,01/06/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,62.2
8221322,Ro Khanna (D-CA17),15,,ASILINCCMN,,P,01/23/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner;name-illegible,33.0
8221322,Ro Khanna (D-CA17),15,DC,WEYERHAEUSER COMPANY CMN,,P,01/06/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,83.1
8221322,Ro Khanna (D-CA17),15,DC,"TRADE DESK, INC. (THE) CMN",,P,01/06/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,70.4
8221322,Ro Khanna (D-CA17),16,,"PROVIDE FA NOME, NOT TICKER GYRABOT",,P/E,Transocthan Portlot,muon,A/I/J,STOCK/FUND,AIJ,의심,amount-multi;type;date;notified;owner,62.9
8221322,Ro Khanna (D-CA17),16,DC,"TRUST _|ROBINHOOD FBO KHANNA MARKETS, CHILDREN INC. CIN",HOOD.O,P/E,,01/06/2026,A/J,STOCK/FUND,AJ,의심,amount-multi;type;date,79.3
8221322,Ro Khanna (D-CA17),16,DC,DEERE & COMPANY CMN,,P,,01/23/2026,"$1,001-$15,000",STOCK/FUND,A,의심,date,82.9
8221322,Ro Khanna (D-CA17),16,,"ALTRIA GROUP, INC. CMN",,P,,01/06/2026,"$1,001-$15,000",STOCK/FUND,A,의심,date;owner,80.9
8221322,Ro Khanna (D-CA17),16,DC,CONAGRA BRANDS INC CMN,,P,,01/05/2026,"$1,001-$15,000",STOCK/FUND,A,의심,date,85.8
8221322,Ro Khanna (D-CA17),16,,GENERAL MILLS INC CMN,,P,,01/06/2026,"$1,001-$15,000",STOCK/FUND,A,의심,date;owner,76.0
8221322,Ro Khanna (D-CA17),16,,AMERICAN {|CMN TOWER CORPORATION,,P,,01/06/2026,"$1,001-$15,000",STOCK/FUND,A,의심,date;owner,72.4
8221322,Ro Khanna (D-CA17),16,DC,CLOROX CO (THE) (DELAWARE) CIMN,,P,,01/05/2026,"$1,001-$15,000",STOCK/FUND,A,의심,date;name-illegible,44.1
8221322,Ro Khanna (D-CA17),16,DC,WASTE MANAGEMENT INC CMN,,P,,01/23/2026,"$1,001-$15,000",STOCK/FUND,A,의심,date,81.3
8221322,Ro Khanna (D-CA17),16,DC,JULTABEAUTY INCCMN,,P,,01/23/2026,"$1,001-$15,000",STOCK/FUND,A,의심,date,81.6
8221322,Ro Khanna (D-CA17),16,DC,"CORTEVA, INC. CMN",,P,,01/06/2026,"$1,001-$15,000",STOCK/FUND,A,의심,date,78.2
8221322,Ro Khanna (D-CA17),16,DC,"DATADOG, INC. CMN CLASS A",DDOG.O,P,,01/06/2026,"$1,001-$15,000",STOCK/FUND,A,의심,date,74.1
8221322,Ro Khanna (D-CA17),16,DC,"DATADOG, INC. CMN CLASS A",DDOG.O,P,,01/23/2026,"$1,001-$15,000",STOCK/FUND,A,의심,date,77.1
8221322,Ro Khanna (D-CA17),16,DC,BROADCOM INC. CMN,AVGO.O,P,,01/23/2026,"$1,001-$15,000",STOCK/FUND,A,의심,date;name-illegible,56.4
8221322,Ro Khanna (D-CA17),16,,EQUIFAX INC. CMN,,P,,01/23/2026,"$1,001-$15,000",STOCK/FUND,A,의심,date;owner;name-illegible,56.8
8221322,Ro Khanna (D-CA17),16,DC,CATERPILLAR INC {OELAWARE) CMN,,P,.,01/23/2026,"$1,001-$15,000",STOCK/FUND,A,의심,date,67.5
8221322,Ro Khanna (D-CA17),16,DC,DOORDASH INC CMN CLASS A,,P,,01/23/2026,"$1,001-$15,000",STOCK/FUND,A,의심,date,67.8
8221322,Ro Khanna (D-CA17),16,DC,GARMIN LTD CMN,,P,,01/23/2026,"$1,001-$15,000",STOCK/FUND,A,의심,date;name-illegible,43.3
8221322,Ro Khanna (D-CA17),16,DC,CROWN CASTLE INTL CORP CMN,,P,,01/06/2026,"$1,001-$15,000",STOCK/FUND,A,의심,date,84.8
8221322,Ro Khanna (D-CA17),16,,GLOBAL PAYMENTS INC. CMN,,P,,01/23/2026,"$1,001-$15,000",STOCK/FUND,A,의심,date;owner,79.0
8221322,Ro Khanna (D-CA17),17,,FUR OSSAT NAME,,P/S/E,,Cate of Traaarticea,A/I,STOCK/FUND,AI,의심,amount-multi;type;date;notified;owner;name-illegible,46.6
8221322,Ro Khanna (D-CA17),17,DC,TRUST {MSCIINC. FBO KHANNA CMN CHILDREN,,P/E,,01/23/2026,A/I/J,STOCK/FUND,AIJ,의심,amount-multi;type;date,88.1
8221322,Ro Khanna (D-CA17),17,,MSCIINC.CMN,,P,,01/06/2026,"$1,001-$15,000",STOCK/FUND,A,의심,date;owner,69.5
8221322,Ro Khanna (D-CA17),17,,"FORTINET, INC. CMN",FTNT.O,P,,01/23/2026,"$1,001-$15,000",STOCK/FUND,A,의심,date;owner,75.9
8221322,Ro Khanna (D-CA17),17,,/ECOLAB INC. CMN,,P,,01/23/2026,"$1,001-$15,000",STOCK/FUND,A,의심,date;owner,61.0
8221322,Ro Khanna (D-CA17),17,,"THE HOME DEPOT, INC. CMN",,S,x,01/23/2026,"$1,001-$15,000",STOCK/FUND,A,의심,date;owner,88.6
8221322,Ro Khanna (D-CA17),17,,MASTERCARD |CLASSA INCORPORATED CMIN,MA,S,x,01/23/2026,"$1,001-$15,000",STOCK/FUND,A,의심,date;owner,86.3
8221322,Ro Khanna (D-CA17),17,DC,OHIO /REV S.0000% ST MENTAL 06/01/27 HEALTH JD CAP FACS,,S,,01/23/2026,"$1,001-$15,000",BOND,A,의심,date,77.8
8221322,Ro Khanna (D-CA17),17,DC,OHIO ST GO 5% 09/15/26 MS,,S,,01/23/2026,"$1,001-$15,000",BOND,A,의심,date;name-illegible,59.1
8221322,Ro Khanna (D-CA17),17,DC,ABBOTT LABORATORIES CMN,,S,,01/23/2026,"$1,001-$15,000",STOCK/FUND,A,의심,date,79.0
8221322,Ro Khanna (D-CA17),17,DC,QHIO ST GO 5% 03/01/32 MS,,S,,01/23/2026,"$1,001-$15,000",BOND,A,의심,date,86.3
8221322,Ro Khanna (D-CA17),17,DC,"AT&TINC, CMN",,S,,01/23/2026,"$1,001-$15,000",STOCK/FUND,A,의심,date,68.5
8221322,Ro Khanna (D-CA17),17,,QHIO ST GO 5% 08/01/28 FA,,S,,01/23/2026,"$1,001-$15,000",BOND,A,의심,date;owner,75.9
8221322,Ro Khanna (D-CA17),17,DC,"BERKSHIRE HATHAWAY INC, CLASS B",BRKb,S,x,01/23/2026,"$1,001-$15,000",STOCK/FUND,A,의심,date,82.1
8221322,Ro Khanna (D-CA17),17,DC,JAMGEN INC. CMN,,S,,01/23/2026,"$1,001-$15,000",STOCK/FUND,A,의심,date;name-illegible,58.6
8221322,Ro Khanna (D-CA17),17,DC,STRYKER CORPORATION CMN,,S,,01/23/2026,"$1,001-$15,000",STOCK/FUND,A,의심,date,84.8
8221322,Ro Khanna (D-CA17),17,DC,SPRING |59602/01/33 LAKE FA PARK: MINN INDPT GO,,S,,01/23/2026,"$1,001-$15,000",STOCK/FUND,A,의심,date,70.4
8221322,Ro Khanna (D-CA17),17,,5%07/01/3L.) CLARK CNTY NEV HWY IMPT REV REV,,S,,01/23/2026,"$1,001-$15,000",BOND,A,의심,date;owner,81.7
8221322,Ro Khanna (D-CA17),17,DC,STATE |07/01/32 UNIV (OWA UNIV REV REV 5%,,S,.,01/23/2026,"$1,001-$15,000",BOND,A,의심,date,87.0
8221322,Ro Khanna (D-CA17),17,DC,"04/01/28 OLUMBUS, AO OHIO (CITY OF) GO 5%",,S,,01/23/2026,"$1,001-$15,000",BOND,A,의심,date,61.0
8221322,Ro Khanna (D-CA17),18,DC,TRUST $5.0000% UPPER FBO ARLINGTON KHANNA 12/01/48-CA CHIFDREN OHIO JD CITY SCH GO,,P/S/E,01/23/2026,02/03/2026,I/K,BOND,IK,의심,amount-multi;type,90.5
8221322,Ro Khanna (D-CA17),18,,OHIO |04/01/28-CA ST SPL OBLIG AO REV 5.0000%,,S,01/23/2026,02/03/2026,"$15,001-$50,000",BOND,B,의심,owner,88.2
8221322,Ro Khanna (D-CA17),18,,PARKER-HANNIFIN CORP. CMN,,S,01/23/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,80.7
8221322,Ro Khanna (D-CA17),18,DC,SERVICENOW INCCMN,NOW,S,01/23/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,의심,name-illegible,45.8
8221322,Ro Khanna (D-CA17),18,DC,JARTHURJ GALLAGHER & CO CMN,,S,01/23/2026,02/03/2025,"$1,001-$15,000",STOCK/FUND,A,확인,,81.4
8221322,Ro Khanna (D-CA17),18,,JADOBE INC CMN,,S,01/23/2026,02/03/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,69.5
8221322,Ro Khanna (D-CA17),18,,MINNESOTA STGO 5% 08/01/32 FA,,S,01/23/2026,02/03/2026,"$1,001-$15,000",BOND,A,의심,owner,87.1
